DateKey,OrderDate,RequiredDate,ShippedDate
1353,1997-12-01 00:00:00,1997-12-29 00:00:00,1997-12-10 00:00:00
1354,1997-12-02 00:00:00,1997-12-30 00:00:00,1997-12-08 00:00:00
1355,1997-12-02 00:00:00,1997-12-30 00:00:00,1997-12-08 00:00:00
1356,1997-12-02 00:00:00,1997-12-30 00:00:00,1997-12-09 00:00:00
1357,1997-12-02 00:00:00,1997-12-30 00:00:00,1997-12-09 00:00:00
1358,1997-12-02 00:00:00,1997-12-30 00:00:00,1997-12-09 00:00:00
1359,1997-12-02 00:00:00,1997-12-30 00:00:00,1997-12-09 00:00:00
1360,1997-12-03 00:00:00,1997-12-31 00:00:00,1997-12-08 00:00:00
1361,1997-12-03 00:00:00,1997-12-31 00:00:00,1997-12-08 00:00:00
1362,1997-12-03 00:00:00,1997-12-31 00:00:00,1997-12-08 00:00:00
1363,1997-12-03 00:00:00,1997-12-31 00:00:00,1997-12-08 00:00:00
1364,1997-12-03 00:00:00,1997-12-31 00:00:00,1997-12-08 00:00:00
1365,1997-12-04 00:00:00,1998-01-01 00:00:00,1997-12-09 00:00:00
1366,1997-12-05 00:00:00,1998-01-02 00:00:00,1997-12-09 00:00:00
1367,1997-12-05 00:00:00,1998-01-02 00:00:00,1997-12-09 00:00:00
1368,1997-12-05 00:00:00,1998-01-02 00:00:00,1997-12-09 00:00:00
1369,1997-12-05 00:00:00,1998-01-02 00:00:00,1997-12-15 00:00:00
1370,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-15 00:00:00
1371,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-15 00:00:00
1372,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-15 00:00:00
1373,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-15 00:00:00
1374,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-12 00:00:00
1375,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-12 00:00:00
1376,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-12 00:00:00
1377,1997-12-08 00:00:00,1998-01-05 00:00:00,1997-12-12 00:00:00
1378,1997-12-09 00:00:00,1998-01-06 00:00:00,1997-12-17 00:00:00
1379,1997-12-10 00:00:00,1998-01-07 00:00:00,1998-01-02 00:00:00
1380,1997-12-10 00:00:00,1998-01-07 00:00:00,1997-12-19 00:00:00
1381,1997-12-10 00:00:00,1998-01-07 00:00:00,1997-12-19 00:00:00
1382,1997-12-11 00:00:00,1998-01-08 00:00:00,1997-12-16 00:00:00
1383,1997-12-11 00:00:00,1998-01-08 00:00:00,1997-12-16 00:00:00
1384,1997-12-11 00:00:00,1998-01-08 00:00:00,1997-12-16 00:00:00
1385,1997-12-11 00:00:00,1997-12-25 00:00:00,1997-12-12 00:00:00
1386,1997-12-11 00:00:00,1997-12-25 00:00:00,1997-12-12 00:00:00
1387,1997-12-12 00:00:00,1998-01-09 00:00:00,1997-12-26 00:00:00
1388,1997-12-12 00:00:00,1998-01-09 00:00:00,1997-12-26 00:00:00
1389,1997-12-15 00:00:00,1998-01-12 00:00:00,1997-12-18 00:00:00
1390,1997-12-15 00:00:00,1998-01-12 00:00:00,1997-12-18 00:00:00
1391,1997-12-15 00:00:00,1998-01-12 00:00:00,1997-12-18 00:00:00
1392,1997-12-15 00:00:00,1998-01-12 00:00:00,1997-12-18 00:00:00
1393,1997-12-15 00:00:00,1997-12-29 00:00:00,1998-01-21 00:00:00
1394,1997-12-16 00:00:00,1998-01-13 00:00:00,1997-12-24 00:00:00
1395,1997-12-16 00:00:00,1998-01-13 00:00:00,1998-01-14 00:00:00
1396,1997-12-16 00:00:00,1998-01-13 00:00:00,1998-01-14 00:00:00
1397,1997-12-16 00:00:00,1997-12-30 00:00:00,1997-12-25 00:00:00
1398,1997-12-16 00:00:00,1997-12-30 00:00:00,1997-12-25 00:00:00
1399,1997-12-17 00:00:00,1998-01-14 00:00:00,1997-12-19 00:00:00
1400,1997-12-17 00:00:00,1998-01-14 00:00:00,1997-12-19 00:00:00
1401,1997-12-17 00:00:00,1998-01-14 00:00:00,1997-12-19 00:00:00
1402,1997-12-17 00:00:00,1998-01-14 00:00:00,1997-12-22 00:00:00
1403,1997-12-18 00:00:00,1998-01-15 00:00:00,1997-12-19 00:00:00
1404,1997-12-18 00:00:00,1998-01-15 00:00:00,1997-12-19 00:00:00
1405,1997-12-18 00:00:00,1998-01-15 00:00:00,1997-12-22 00:00:00
1406,1997-12-18 00:00:00,1998-01-15 00:00:00,1997-12-22 00:00:00
1407,1997-12-18 00:00:00,1998-01-15 00:00:00,1997-12-22 00:00:00
1408,1997-12-18 00:00:00,1998-01-15 00:00:00,1997-12-24 00:00:00
1409,1997-12-18 00:00:00,1998-01-15 00:00:00,1997-12-24 00:00:00
1410,1997-12-19 00:00:00,1998-01-16 00:00:00,1997-12-23 00:00:00
1411,1997-12-19 00:00:00,1998-01-16 00:00:00,1997-12-23 00:00:00
1412,1997-12-19 00:00:00,1998-01-16 00:00:00,1997-12-23 00:00:00
1413,1997-12-19 00:00:00,1998-01-02 00:00:00,1997-12-26 00:00:00
1414,1997-12-19 00:00:00,1998-01-02 00:00:00,1997-12-26 00:00:00
1415,1997-12-22 00:00:00,1998-01-19 00:00:00,1998-01-19 00:00:00
1416,1997-12-22 00:00:00,1998-01-19 00:00:00,1998-01-19 00:00:00
1417,1997-12-22 00:00:00,1998-01-19 00:00:00,1997-12-31 00:00:00
1418,1997-12-22 00:00:00,1998-01-19 00:00:00,1997-12-31 00:00:00
1419,1997-12-22 00:00:00,1998-01-19 00:00:00,1997-12-31 00:00:00
1420,1997-12-22 00:00:00,1998-01-19 00:00:00,1997-12-31 00:00:00
1421,1997-12-22 00:00:00,1998-01-19 00:00:00,1997-12-26 00:00:00
1422,1997-12-22 00:00:00,1998-01-19 00:00:00,1997-12-26 00:00:00
1423,1997-12-23 00:00:00,1998-01-20 00:00:00,1998-01-01 00:00:00
1424,1997-12-23 00:00:00,1998-01-20 00:00:00,1998-01-01 00:00:00
1425,1997-12-23 00:00:00,1998-01-20 00:00:00,1997-12-31 00:00:00
1426,1997-12-23 00:00:00,1998-01-20 00:00:00,1997-12-31 00:00:00
1427,1997-12-23 00:00:00,1998-01-20 00:00:00,1997-12-31 00:00:00
1428,1997-12-24 00:00:00,1998-01-21 00:00:00,1998-01-08 00:00:00
1429,1997-12-24 00:00:00,1998-01-21 00:00:00,1998-01-08 00:00:00
1430,1997-12-24 00:00:00,1998-01-21 00:00:00,1998-01-02 00:00:00
1431,1997-12-24 00:00:00,1998-01-21 00:00:00,1998-01-02 00:00:00
1432,1997-12-24 00:00:00,1998-01-21 00:00:00,1998-01-20 00:00:00
1433,1997-12-24 00:00:00,1998-01-21 00:00:00,1998-01-20 00:00:00
1434,1997-12-25 00:00:00,1998-01-22 00:00:00,1998-01-14 00:00:00
1435,1997-12-25 00:00:00,1998-01-22 00:00:00,1998-01-14 00:00:00
1436,1997-12-25 00:00:00,1998-01-22 00:00:00,1998-01-14 00:00:00
1437,1997-12-25 00:00:00,1998-01-22 00:00:00,1998-01-14 00:00:00
1438,1997-12-25 00:00:00,1998-01-22 00:00:00,1998-01-05 00:00:00
1439,1997-12-26 00:00:00,1998-01-23 00:00:00,1998-01-05 00:00:00
1440,1997-12-26 00:00:00,1998-01-23 00:00:00,1998-01-05 00:00:00
1441,1997-12-26 00:00:00,1998-02-06 00:00:00,1998-01-05 00:00:00
1442,1997-12-26 00:00:00,1998-02-06 00:00:00,1998-01-05 00:00:00
1443,1997-12-26 00:00:00,1998-02-06 00:00:00,1998-01-05 00:00:00
1444,1997-12-26 00:00:00,1998-01-23 00:00:00,1998-01-05 00:00:00
1445,1997-12-26 00:00:00,1998-01-23 00:00:00,1998-01-05 00:00:00
1446,1997-12-26 00:00:00,1998-01-23 00:00:00,1998-01-05 00:00:00
1447,1997-12-29 00:00:00,1998-01-26 00:00:00,1997-12-31 00:00:00
1448,1997-12-29 00:00:00,1998-01-26 00:00:00,1997-12-31 00:00:00
1449,1997-12-29 00:00:00,1998-01-26 00:00:00,1998-01-02 00:00:00
1450,1997-12-29 00:00:00,1998-01-26 00:00:00,1998-01-02 00:00:00
1451,1997-12-29 00:00:00,1998-01-26 00:00:00,1998-01-02 00:00:00
1452,1997-12-29 00:00:00,1998-01-26 00:00:00,1998-01-02 00:00:00
1453,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-06 00:00:00
1454,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-06 00:00:00
1455,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-06 00:00:00
1456,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-07 00:00:00
1457,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-07 00:00:00
1458,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-07 00:00:00
1459,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-09 00:00:00
1460,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-09 00:00:00
1461,1997-12-31 00:00:00,1998-01-28 00:00:00,1998-01-05 00:00:00
1462,1997-12-31 00:00:00,1998-01-28 00:00:00,1998-01-05 00:00:00
1463,1997-12-31 00:00:00,1998-01-28 00:00:00,1998-01-05 00:00:00
1464,1997-12-31 00:00:00,1998-01-28 00:00:00,1998-01-30 00:00:00
1465,1998-01-01 00:00:00,1998-01-29 00:00:00,1998-01-09 00:00:00
1466,1998-01-01 00:00:00,1998-01-29 00:00:00,1998-01-09 00:00:00
1467,1998-01-01 00:00:00,1998-01-29 00:00:00,1998-01-07 00:00:00
1468,1998-01-01 00:00:00,1998-01-29 00:00:00,1998-01-07 00:00:00
1469,1998-01-01 00:00:00,1998-01-29 00:00:00,1998-01-07 00:00:00
1470,1998-01-01 00:00:00,1998-01-29 00:00:00,1998-01-07 00:00:00
1471,1998-01-02 00:00:00,1998-01-30 00:00:00,1998-01-08 00:00:00
1472,1998-01-02 00:00:00,1998-01-30 00:00:00,1998-01-08 00:00:00
1473,1998-01-02 00:00:00,1998-01-30 00:00:00,1998-01-08 00:00:00
1474,1998-01-02 00:00:00,1998-01-30 00:00:00,1998-01-12 00:00:00
1475,1998-01-02 00:00:00,1998-01-30 00:00:00,1998-01-12 00:00:00
1476,1998-01-02 00:00:00,1998-01-30 00:00:00,1998-01-12 00:00:00
1477,1998-01-05 00:00:00,1998-02-02 00:00:00,1998-01-09 00:00:00
1478,1998-01-05 00:00:00,1998-02-02 00:00:00,1998-01-09 00:00:00
1479,1998-01-05 00:00:00,1998-02-02 00:00:00,1998-01-14 00:00:00
1480,1998-01-05 00:00:00,1998-02-02 00:00:00,1998-01-14 00:00:00
1481,1998-01-05 00:00:00,1998-02-02 00:00:00,1998-01-14 00:00:00
1482,1998-01-05 00:00:00,1998-02-02 00:00:00,1998-01-14 00:00:00
1483,1998-01-05 00:00:00,1998-02-02 00:00:00,1998-01-14 00:00:00
1484,1998-01-06 00:00:00,1998-02-03 00:00:00,1998-02-04 00:00:00
1485,1998-01-06 00:00:00,1998-02-03 00:00:00,1998-02-04 00:00:00
1486,1998-01-06 00:00:00,1998-01-20 00:00:00,1998-01-13 00:00:00
1487,1998-01-06 00:00:00,1998-01-20 00:00:00,1998-01-13 00:00:00
1488,1998-01-06 00:00:00,1998-01-20 00:00:00,1998-01-13 00:00:00
1489,1998-01-06 00:00:00,1998-01-20 00:00:00,1998-01-13 00:00:00
1490,1998-01-07 00:00:00,1998-02-04 00:00:00,1998-01-12 00:00:00
1491,1998-01-07 00:00:00,1998-02-04 00:00:00,1998-01-12 00:00:00
1492,1998-01-07 00:00:00,1998-02-04 00:00:00,1998-01-16 00:00:00
1493,1998-01-07 00:00:00,1998-02-04 00:00:00,1998-01-16 00:00:00
1494,1998-01-07 00:00:00,1998-02-04 00:00:00,1998-01-13 00:00:00
1495,1998-01-08 00:00:00,1998-02-05 00:00:00,1998-01-15 00:00:00
1496,1998-01-08 00:00:00,1998-02-05 00:00:00,1998-01-15 00:00:00
1497,1998-01-08 00:00:00,1998-02-05 00:00:00,1998-01-16 00:00:00
1498,1998-01-08 00:00:00,1998-02-05 00:00:00,1998-01-16 00:00:00
1499,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-13 00:00:00
1500,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-13 00:00:00
1501,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-13 00:00:00
1502,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-13 00:00:00
1503,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-30 00:00:00
1504,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-30 00:00:00
1505,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-14 00:00:00
1506,1998-01-09 00:00:00,1998-02-06 00:00:00,1998-01-14 00:00:00
1507,1998-01-12 00:00:00,1998-02-09 00:00:00,1998-02-06 00:00:00
1508,1998-01-12 00:00:00,1998-02-09 00:00:00,1998-02-06 00:00:00
1509,1998-01-12 00:00:00,1998-01-26 00:00:00,1998-02-06 00:00:00
1510,1998-01-12 00:00:00,1998-01-26 00:00:00,1998-02-06 00:00:00
1511,1998-01-13 00:00:00,1998-01-27 00:00:00,1998-02-04 00:00:00
1512,1998-01-13 00:00:00,1998-01-27 00:00:00,1998-02-04 00:00:00
1513,1998-01-13 00:00:00,1998-02-10 00:00:00,1998-01-23 00:00:00
1514,1998-01-13 00:00:00,1998-02-10 00:00:00,1998-01-23 00:00:00
1515,1998-01-13 00:00:00,1998-02-10 00:00:00,1998-01-23 00:00:00
1516,1998-01-13 00:00:00,1998-02-10 00:00:00,1998-01-23 00:00:00
1517,1998-01-13 00:00:00,1998-02-24 00:00:00,1998-01-21 00:00:00
1518,1998-01-13 00:00:00,1998-02-24 00:00:00,1998-01-21 00:00:00
1519,1998-01-13 00:00:00,1998-02-24 00:00:00,1998-01-21 00:00:00
1520,1998-01-13 00:00:00,1998-02-24 00:00:00,1998-01-21 00:00:00
1521,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-23 00:00:00
1522,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-23 00:00:00
1523,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-23 00:00:00
1524,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-23 00:00:00
1525,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-19 00:00:00
1526,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-19 00:00:00
1527,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-19 00:00:00
1528,1998-01-14 00:00:00,1998-02-11 00:00:00,1998-01-19 00:00:00
1529,1998-01-15 00:00:00,1998-02-12 00:00:00,1998-01-23 00:00:00
1530,1998-01-15 00:00:00,1998-02-12 00:00:00,1998-01-23 00:00:00
1531,1998-01-15 00:00:00,1998-02-12 00:00:00,1998-01-23 00:00:00
1532,1998-01-15 00:00:00,1998-02-12 00:00:00,1998-01-19 00:00:00
1533,1998-01-15 00:00:00,1998-02-12 00:00:00,1998-01-19 00:00:00
1534,1998-01-15 00:00:00,1998-02-12 00:00:00,1998-01-21 00:00:00
1535,1998-01-15 00:00:00,1998-02-12 00:00:00,1998-01-21 00:00:00
1536,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-21 00:00:00
1537,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-21 00:00:00
1538,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-21 00:00:00
1539,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-21 00:00:00
1540,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-21 00:00:00
1541,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-23 00:00:00
1542,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-23 00:00:00
1543,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-23 00:00:00
1544,1998-01-16 00:00:00,1998-02-13 00:00:00,1998-01-23 00:00:00
1545,1998-01-19 00:00:00,1998-02-16 00:00:00,1998-01-23 00:00:00
1546,1998-01-19 00:00:00,1998-02-16 00:00:00,1998-01-23 00:00:00
1547,1998-01-19 00:00:00,1998-02-16 00:00:00,1998-01-23 00:00:00
1548,1998-01-19 00:00:00,1998-02-16 00:00:00,1998-01-22 00:00:00
1549,1998-01-19 00:00:00,1998-02-16 00:00:00,1998-01-22 00:00:00
1550,1998-01-19 00:00:00,1998-03-02 00:00:00,1998-02-16 00:00:00
1551,1998-01-19 00:00:00,1998-03-02 00:00:00,1998-02-16 00:00:00
1552,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1553,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1554,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1555,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1556,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1557,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1558,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1559,1998-01-20 00:00:00,1998-02-17 00:00:00,1998-01-29 00:00:00
1560,1998-01-21 00:00:00,1998-02-18 00:00:00,1998-01-26 00:00:00
1561,1998-01-21 00:00:00,1998-02-18 00:00:00,1998-01-26 00:00:00
1562,1998-01-21 00:00:00,1998-02-04 00:00:00,1998-01-30 00:00:00
1563,1998-01-21 00:00:00,1998-02-04 00:00:00,1998-01-30 00:00:00
1564,1998-01-21 00:00:00,1998-02-04 00:00:00,1998-01-30 00:00:00
1565,1998-01-21 00:00:00,1998-02-04 00:00:00,1998-01-30 00:00:00
1566,1998-01-21 00:00:00,1998-02-04 00:00:00,1998-01-30 00:00:00
1567,1998-01-22 00:00:00,1998-03-05 00:00:00,1998-01-23 00:00:00
1568,1998-01-22 00:00:00,1998-03-05 00:00:00,1998-01-23 00:00:00
1569,1998-01-22 00:00:00,1998-03-05 00:00:00,1998-01-23 00:00:00
1570,1998-01-22 00:00:00,1998-02-05 00:00:00,1998-02-10 00:00:00
1571,1998-01-22 00:00:00,1998-02-05 00:00:00,1998-02-10 00:00:00
1572,1998-01-22 00:00:00,1998-02-05 00:00:00,1998-02-10 00:00:00
1573,1998-01-22 00:00:00,1998-02-05 00:00:00,1998-02-10 00:00:00
1574,1998-01-22 00:00:00,1998-02-05 00:00:00,1998-02-10 00:00:00
1575,1998-01-22 00:00:00,1998-02-05 00:00:00,1998-02-10 00:00:00
1576,1998-01-23 00:00:00,1998-02-20 00:00:00,1998-01-29 00:00:00
1577,1998-01-23 00:00:00,1998-02-20 00:00:00,1998-01-29 00:00:00
1578,1998-01-23 00:00:00,1998-02-20 00:00:00,1998-01-30 00:00:00
1579,1998-01-23 00:00:00,1998-02-20 00:00:00,1998-01-30 00:00:00
1580,1998-01-23 00:00:00,1998-03-06 00:00:00,1998-01-30 00:00:00
1581,1998-01-23 00:00:00,1998-03-06 00:00:00,1998-01-30 00:00:00
1582,1998-01-23 00:00:00,1998-03-06 00:00:00,1998-01-30 00:00:00
1583,1998-01-26 00:00:00,1998-02-23 00:00:00,1998-02-02 00:00:00
1584,1998-01-26 00:00:00,1998-02-23 00:00:00,1998-02-02 00:00:00
1585,1998-01-26 00:00:00,1998-02-23 00:00:00,1998-02-02 00:00:00
1586,1998-01-26 00:00:00,1998-02-23 00:00:00,1998-02-02 00:00:00
1587,1998-01-26 00:00:00,1998-02-09 00:00:00,1998-01-30 00:00:00
1588,1998-01-26 00:00:00,1998-02-09 00:00:00,1998-01-30 00:00:00
1589,1998-01-26 00:00:00,1998-02-09 00:00:00,1998-01-30 00:00:00
1590,1998-01-27 00:00:00,1998-02-24 00:00:00,1998-02-03 00:00:00
1591,1998-01-27 00:00:00,1998-02-24 00:00:00,1998-02-05 00:00:00
1592,1998-01-27 00:00:00,1998-02-24 00:00:00,1998-02-05 00:00:00
1593,1998-01-27 00:00:00,1998-02-24 00:00:00,1998-02-04 00:00:00
1594,1998-01-27 00:00:00,1998-02-24 00:00:00,1998-02-04 00:00:00
1595,1998-01-27 00:00:00,1998-02-24 00:00:00,1998-02-04 00:00:00
1596,1998-01-27 00:00:00,1998-02-24 00:00:00,1998-02-04 00:00:00
1597,1998-01-28 00:00:00,1998-02-25 00:00:00,1998-02-10 00:00:00
1598,1998-01-28 00:00:00,1998-02-25 00:00:00,1998-02-10 00:00:00
1599,1998-01-28 00:00:00,1998-02-25 00:00:00,1998-02-06 00:00:00
1600,1998-01-28 00:00:00,1998-02-25 00:00:00,1998-02-06 00:00:00
1601,1998-01-28 00:00:00,1998-02-25 00:00:00,1998-02-06 00:00:00
1602,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-03 00:00:00
1603,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-03 00:00:00
1604,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-03 00:00:00
1605,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-02 00:00:00
1606,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-02 00:00:00
1607,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-02 00:00:00
1608,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-04 00:00:00
1609,1998-01-29 00:00:00,1998-02-26 00:00:00,1998-02-04 00:00:00
1610,1998-01-30 00:00:00,1998-02-27 00:00:00,1998-02-17 00:00:00
1611,1998-01-30 00:00:00,1998-02-27 00:00:00,1998-02-17 00:00:00
1612,1998-01-30 00:00:00,1998-02-27 00:00:00,1998-02-17 00:00:00
1613,1998-01-30 00:00:00,1998-02-27 00:00:00,1998-02-17 00:00:00
1614,1998-01-30 00:00:00,1998-02-27 00:00:00,1998-02-17 00:00:00
1615,1998-01-30 00:00:00,1998-03-13 00:00:00,1998-02-02 00:00:00
1616,1998-01-30 00:00:00,1998-03-13 00:00:00,1998-02-02 00:00:00
1617,1998-02-02 00:00:00,1998-03-02 00:00:00,1998-02-17 00:00:00
1618,1998-02-02 00:00:00,1998-03-02 00:00:00,1998-02-17 00:00:00
1619,1998-02-02 00:00:00,1998-03-02 00:00:00,1998-02-09 00:00:00
1620,1998-02-02 00:00:00,1998-03-02 00:00:00,1998-02-09 00:00:00
1621,1998-02-02 00:00:00,1998-02-16 00:00:00,1998-02-12 00:00:00
1622,1998-02-02 00:00:00,1998-02-16 00:00:00,1998-02-12 00:00:00
1623,1998-02-03 00:00:00,1998-03-03 00:00:00,1998-02-12 00:00:00
1624,1998-02-03 00:00:00,1998-03-03 00:00:00,1998-02-12 00:00:00
1625,1998-02-03 00:00:00,1998-03-03 00:00:00,1998-02-12 00:00:00
1626,1998-02-03 00:00:00,1998-03-17 00:00:00,1998-02-11 00:00:00
1627,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-23 00:00:00
1628,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-23 00:00:00
1629,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-23 00:00:00
1630,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-09 00:00:00
1631,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-09 00:00:00
1632,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-09 00:00:00
1633,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-09 00:00:00
1634,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-13 00:00:00
1635,1998-02-04 00:00:00,1998-03-04 00:00:00,1998-02-13 00:00:00
1636,1998-02-05 00:00:00,1998-03-05 00:00:00,1998-02-10 00:00:00
1637,1998-02-05 00:00:00,1998-03-05 00:00:00,1998-02-10 00:00:00
1638,1998-02-05 00:00:00,1998-03-05 00:00:00,1998-02-10 00:00:00
1639,1998-02-05 00:00:00,1998-03-05 00:00:00,1998-02-09 00:00:00
1640,1998-02-05 00:00:00,1998-03-05 00:00:00,1998-02-09 00:00:00
1641,1998-02-05 00:00:00,1998-03-05 00:00:00,1998-02-09 00:00:00
1642,1998-02-05 00:00:00,1998-03-05 00:00:00,1998-02-09 00:00:00
1643,1998-02-06 00:00:00,1998-03-06 00:00:00,1998-02-09 00:00:00
1644,1998-02-06 00:00:00,1998-03-06 00:00:00,1998-02-09 00:00:00
1645,1998-02-06 00:00:00,1998-03-06 00:00:00,1998-02-11 00:00:00
1646,1998-02-06 00:00:00,1998-03-06 00:00:00,1998-03-03 00:00:00
1647,1998-02-06 00:00:00,1998-03-06 00:00:00,1998-03-03 00:00:00
1648,1998-02-06 00:00:00,1998-03-06 00:00:00,1998-03-03 00:00:00
1649,1998-02-09 00:00:00,1998-03-09 00:00:00,1998-02-12 00:00:00
1650,1998-02-09 00:00:00,1998-03-09 00:00:00,1998-02-12 00:00:00
1651,1998-02-09 00:00:00,1998-03-09 00:00:00,1998-02-19 00:00:00
1652,1998-02-09 00:00:00,1998-03-09 00:00:00,1998-02-19 00:00:00
1653,1998-02-10 00:00:00,1998-03-10 00:00:00,1998-02-12 00:00:00
1654,1998-02-10 00:00:00,1998-03-10 00:00:00,1998-02-12 00:00:00
1655,1998-02-10 00:00:00,1998-03-10 00:00:00,1998-02-12 00:00:00
1656,1998-02-10 00:00:00,1998-03-10 00:00:00,1998-02-12 00:00:00
1657,1998-02-10 00:00:00,1998-03-24 00:00:00,1998-02-18 00:00:00
1658,1998-02-10 00:00:00,1998-03-24 00:00:00,1998-02-18 00:00:00
1659,1998-02-10 00:00:00,1998-03-24 00:00:00,1998-02-18 00:00:00
1660,1998-02-11 00:00:00,1998-03-11 00:00:00,1998-02-18 00:00:00
1661,1998-02-11 00:00:00,1998-03-11 00:00:00,1998-02-20 00:00:00
1662,1998-02-11 00:00:00,1998-03-11 00:00:00,1998-02-20 00:00:00
1663,1998-02-11 00:00:00,1998-03-11 00:00:00,1998-02-20 00:00:00
1664,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-20 00:00:00
1665,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-13 00:00:00
1666,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-13 00:00:00
1667,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-13 00:00:00
1668,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-18 00:00:00
1669,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-18 00:00:00
1670,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-18 00:00:00
1671,1998-02-12 00:00:00,1998-03-12 00:00:00,1998-02-18 00:00:00
1672,1998-02-13 00:00:00,1998-03-13 00:00:00,1998-03-02 00:00:00
1673,1998-02-13 00:00:00,1998-03-13 00:00:00,1998-03-02 00:00:00
1674,1998-02-13 00:00:00,1998-03-13 00:00:00,1998-03-02 00:00:00
1675,1998-02-13 00:00:00,1998-03-13 00:00:00,1998-02-16 00:00:00
1676,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-02-23 00:00:00
1677,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-02-23 00:00:00
1678,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-02-23 00:00:00
1679,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-02-23 00:00:00
1680,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-02-18 00:00:00
1681,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-02-18 00:00:00
1682,1998-02-16 00:00:00,1998-03-16 00:00:00,1998-02-18 00:00:00
1683,1998-02-17 00:00:00,1998-03-17 00:00:00,1998-02-19 00:00:00
1684,1998-02-17 00:00:00,1998-03-17 00:00:00,1998-02-19 00:00:00
